,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
82,63-MFCC.csv,7.496436,5.603247,3.7638028,5.4289527,7.001727,3.841936,7.3924317,2.566983,5.3743734,5.7728934,4.2575006,3.5082006,4.5386214,3.2703402,7.136948,4.861267,6.5272546,5.1825075,0
83,64-MFCC.csv,6.5280795,5.02923,5.350856,5.484287,6.300885,3.6982963,8.401098,3.442951,5.3168893,3.8851743,4.6860614,3.4157927,5.0499773,4.2012024,9.428358,5.1237745,7.787564,5.940342,1
84,65-MFCC.csv,6.562274,5.049644,4.6329265,5.215581,6.307086,3.066562,8.277186,3.1193128,5.400164,4.7270384,4.597358,3.2591424,5.5933914,3.8414495,8.830965,5.072655,7.4264708,5.6635957,3
85,66-MFCC.csv,7.36299,5.3954043,4.1768146,5.418301,6.808764,3.6538136,7.415561,2.6475706,5.1980023,5.4035015,4.1826844,3.229603,4.713956,3.5792708,7.9442935,4.876086,6.6664085,5.3183346,0
86,67-MFCC.csv,7.473834,5.5215945,4.010202,5.355962,6.893384,3.6173582,7.3827467,2.5957165,5.3405504,5.4584823,4.1660604,3.1662726,4.555297,3.4807835,7.8142743,4.9993916,6.635629,5.200941,0
87,68-MFCC.csv,6.3317966,5.005896,4.7831106,5.1289897,6.2391973,3.0115309,8.505751,3.3271866,5.5753317,4.4066095,4.571863,3.2241802,5.5731063,3.9356952,9.079037,5.3069444,7.617307,5.834629,3
88,69-MFCC.csv,6.617264,5.4168086,5.276967,5.093635,6.5135,3.448464,8.387073,3.7221904,5.7610846,3.686345,4.927117,3.3319654,5.223896,3.7790227,9.193815,5.6188207,7.932723,5.9326634,4
89,70-MFCC.csv,6.498226,5.001911,5.449726,5.474987,6.3433356,3.6007745,8.270627,3.622983,5.1764092,3.8399282,4.71924,3.5494943,5.412235,4.146243,9.472555,4.887074,7.798866,6.0189786,1
90,71-MFCC.csv,6.3563437,4.988172,4.8175693,5.1837173,6.260046,3.094912,8.455071,3.1378162,5.5024414,4.4285502,4.5353537,3.242045,5.437349,3.9799113,9.074042,5.2371483,7.5957465,5.786629,3
91,72-MFCC.csv,6.2228146,4.645828,5.5828834,5.8070354,5.9898915,3.141405,8.482387,3.5871406,4.754431,4.126394,4.9301877,3.6044009,6.2191,4.2974467,9.783551,4.201904,7.794171,6.0353847,5
92,73-MFCC.csv,6.406624,4.8127794,5.3788085,5.6447535,6.1722407,3.6734524,8.515887,3.675911,5.183474,3.8592021,4.6604486,3.5323834,5.2898498,4.3794127,9.66962,4.923691,7.8635974,6.1115007,1
93,74-MFCC.csv,6.6266847,5.5073524,5.344248,5.1547074,6.49832,3.346431,8.209857,4.2133083,5.6230617,3.7063098,5.1460114,3.5190732,5.892726,3.6478674,9.293287,5.2686095,7.9648213,5.9977894,4
94,75-MFCC.csv,7.401855,5.498805,4.2306757,4.782976,6.582072,3.1177402,8.232612,2.5066893,5.780764,4.645467,4.789182,3.0279238,4.1893306,3.351684,7.739942,5.6651444,7.296656,5.0173855,2
95,76-MFCC.csv,6.3102703,5.0635986,5.539205,5.572441,6.1797457,3.6166234,8.495381,3.4989865,5.3218117,3.6612442,4.976116,3.6197982,5.3746295,4.2204313,9.7893915,5.045222,8.099466,6.0072713,1
96,77-MFCC.csv,6.2409773,4.6573987,5.527571,5.885918,5.964969,3.1662903,8.429627,3.6746972,4.7227798,4.181431,4.9561563,3.860088,6.387835,4.27972,9.936189,4.063862,7.9000816,6.1885457,5
97,78-MFCC.csv,6.6636405,5.586518,5.385403,5.044423,6.5912476,3.4698687,8.302278,3.9520423,5.8244934,3.515392,5.0920444,3.381709,5.3612356,3.65411,9.218081,5.642312,8.027339,5.952648,4
98,79-MFCC.csv,6.5213346,4.797782,5.605835,5.6876416,6.1700163,3.3818,8.32223,3.6740596,4.7832346,4.02973,4.862896,3.6855125,5.983712,4.207608,9.724626,4.284773,7.761961,6.126942,5
99,80-MFCC.csv,7.261113,5.325036,4.223094,5.4431148,6.8117614,3.712405,7.5691967,2.6510267,5.276018,5.3009615,4.239095,3.399307,4.738663,3.540746,7.8319526,4.781747,6.7748966,5.3941627,0
100,81-MFCC.csv,7.403314,5.533957,4.2336454,4.782863,6.71841,3.3102057,7.942564,2.5085368,5.623136,4.723064,4.5523453,2.8920436,4.2910857,3.4207845,7.7955236,5.682394,7.0062604,5.033737,2
101,82-MFCC.csv,7.159822,5.2391458,4.4888473,5.4504023,6.6755433,3.6508112,7.619,2.7448714,5.1302767,5.1162934,4.2794447,3.325369,4.9189262,3.7192297,8.254454,4.7595024,6.8776436,5.4961123,0
102,83-MFCC.csv,7.4561777,5.6338844,3.9190993,5.249595,6.863354,3.600179,7.3680005,2.619564,5.3125787,5.5403976,4.180743,2.9803863,4.658632,3.4510746,7.7227597,5.203098,6.477635,5.0717583,0
103,84-MFCC.csv,7.466497,5.621271,3.640159,5.470524,7.0687637,3.8634949,7.380541,2.4475486,5.5323067,5.7001185,4.1127396,3.4257777,4.490307,3.1910677,7.1739607,4.865494,6.4436316,5.1414924,0
104,85-MFCC.csv,5.9996095,4.598339,5.2426524,5.881297,5.91923,3.0908048,8.593326,3.4432347,4.96204,4.2375727,4.872113,3.735697,6.1675653,4.3708024,9.910884,4.4090066,8.006291,6.126122,5
105,86-MFCC.csv,6.650492,5.47834,5.2359023,5.0105085,6.5655713,3.3849068,8.335865,3.8974724,5.7875586,3.7081707,4.95498,3.2963593,5.381749,3.6921935,9.135977,5.632827,7.9073277,5.973852,4
106,87-MFCC.csv,7.4729357,5.4989448,4.2265296,4.821483,6.5814247,3.0771832,8.270831,2.4982142,5.8819866,4.684558,4.904191,3.1377583,4.0621805,3.2771225,7.6540065,5.5681963,7.377923,5.012959,2
107,88-MFCC.csv,6.3819666,5.1606727,4.857448,5.0540223,6.2828097,2.9142683,8.452764,3.534572,5.6230435,4.2940946,4.8484735,3.3057494,5.8931,3.7646534,9.118622,5.3035927,7.7519894,5.8257146,3
108,89-MFCC.csv,6.3907843,5.143758,5.59044,5.5060935,6.21308,3.6555312,8.45327,3.4978158,5.351291,3.6046355,5.031539,3.569869,5.294001,4.175306,9.703295,5.1254563,8.087152,5.924383,1
109,90-MFCC.csv,7.389536,5.4699397,4.205068,4.7479033,6.628891,3.174878,8.145628,2.4595578,5.6971526,4.6388288,4.6359963,2.8571453,4.213637,3.4003448,7.778709,5.7312384,7.125637,4.992308,2
110,91-MFCC.csv,6.187633,4.567705,5.3559537,5.9196453,6.0029893,3.1287162,8.459776,3.6661818,4.8234787,4.284281,4.739058,3.7925453,6.1607924,4.3670673,9.90476,4.212823,7.845478,6.251244,5
111,92-MFCC.csv,6.8017206,5.199507,4.444803,5.158223,6.5145593,3.2380228,8.128211,2.9057505,5.489236,4.814534,4.4878893,3.2004323,5.0947824,3.7126124,8.4706955,5.2136683,7.271303,5.4842477,3
112,93-MFCC.csv,7.5112863,5.647353,3.6509104,5.4784713,7.028282,3.8662505,7.3306723,2.4963675,5.458352,5.739297,4.127606,3.353454,4.553373,3.1907554,7.2538066,4.889616,6.397483,5.1674995,0
113,94-MFCC.csv,6.639931,5.0436125,5.0708637,5.4505777,6.368303,3.591533,8.129314,3.0282612,5.2210507,4.429373,4.439663,3.3278346,5.084493,4.084792,9.036315,4.9674973,7.4100795,5.7824,3
114,95-MFCC.csv,7.4049244,5.4282455,4.255648,4.800775,6.6189694,3.1344,8.291742,2.4860134,5.7860107,4.4894443,4.769257,2.9647226,4.2074428,3.3431842,7.785576,5.6317496,7.2689815,5.090538,2
115,96-MFCC.csv,7.6879444,5.4265294,3.8750465,5.4178534,7.016379,3.6753588,7.2277536,2.2791538,5.44783,5.788375,4.0372357,3.462778,4.275275,3.3096104,7.2019086,4.7972355,6.624775,5.1184125,0
