,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
61,45-MFCC.csv,4.8889985,7.075916,5.6210184,7.8836656,5.677787,3.7571416,7.68567,7.0700135,2.989972,3.6151862,3.473962,5.887602,3.982996,5.5189295,7.5655622,4.2939005,4.923311,7.0751834,0
62,46-MFCC.csv,5.1428323,6.6714892,5.494616,8.032109,5.4916406,4.4076986,7.6621842,6.563683,3.3935878,3.139975,4.102802,6.7998295,4.025277,6.464184,7.529192,4.6223907,5.082705,7.2885623,1
63,47-MFCC.csv,5.2141433,6.8337827,4.478439,8.39723,6.7273607,2.8788915,5.9212337,7.4192815,3.5929515,2.5322022,4.3127136,4.834108,4.4484835,6.6512294,6.9740996,4.7663665,5.735656,6.741096,5
64,48-MFCC.csv,5.169554,6.4647145,4.6040554,8.242087,6.6041055,2.973304,5.964803,7.2421694,3.7047162,2.3100095,3.8562071,5.519008,4.2023745,6.791287,6.962378,4.6397815,5.792996,6.484625,4
65,49-MFCC.csv,5.2294064,6.5755277,4.3278885,8.484624,6.77152,2.7560766,5.751878,7.4863014,3.6733007,2.1816623,4.195345,4.87574,4.239494,6.958228,6.815752,4.751234,5.7794366,6.6589627,1
66,50-MFCC.csv,5.081108,6.5059323,5.490322,7.8576994,5.463687,4.5924497,7.3830023,6.4761124,3.41757,3.0856822,4.1195436,6.8492455,3.872308,6.472333,7.6194453,4.704586,5.042355,7.4433637,4
67,51-MFCC.csv,5.169521,6.6037307,5.7848907,7.955124,5.323118,4.975195,8.050708,6.364632,3.3569138,3.405325,4.0948186,7.16081,3.790875,6.5848207,7.577096,4.7018924,5.0888724,7.32225,1
68,52-MFCC.csv,5.390131,6.8285885,4.3754225,8.658226,6.564173,3.042805,5.872873,7.492306,3.620107,2.1302166,4.620537,4.796376,4.352632,6.9896693,6.860517,4.875457,5.5991564,6.993062,3
69,53-MFCC.csv,5.0277896,6.8782854,4.7824144,8.63891,6.3780684,3.0131164,6.2855864,7.6179824,3.2400863,2.7602978,3.8690054,4.768712,4.325411,6.5758653,7.0033674,4.3515925,5.339343,6.6053057,0
70,54-MFCC.csv,5.2927575,6.406555,4.63576,8.368118,6.3850837,3.2178018,6.141089,7.333261,3.4073472,2.236404,4.0174403,5.5195765,4.0576844,6.84056,6.9004297,4.4443965,5.4289465,6.64601,2
71,55-MFCC.csv,4.9612427,6.4470015,5.034975,8.16795,6.335819,3.202187,6.131324,7.5392623,3.2727332,2.5930965,3.6229494,5.457571,3.9104507,7.2217126,7.080431,4.3516145,5.395999,6.5708027,4
72,56-MFCC.csv,5.5492916,6.707753,4.050291,8.606891,6.9041767,2.7178621,5.5317397,7.020934,4.0743556,1.7593216,4.4822254,5.2903094,4.6664143,6.771824,6.8208857,5.170275,6.209329,6.611337,3
